Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000123570	ENSG00000135932	a	a	0.54
ENSG00000107758	ENSG00000135932	a	a	0.54
ENSG00000070961	ENSG00000135932	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000109158	ENSG00000135932	a	a	0.54
ENSG00000109738	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000085365	ENSG00000135932	a	a	0.55
ENSG00000118402	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000172209	ENSG00000135932	a	a	0.54
ENSG00000106299	ENSG00000135932	g	g.AD_TCX	0.55
ENSG00000186106	ENSG00000135932	a	a	0.55
ENSG00000119318	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000149313	ENSG00000135932	a	a	0.55
ENSG00000134265	ENSG00000135932	a	a	0.55
ENSG00000061676	ENSG00000135932	a	a	0.55
ENSG00000113966	ENSG00000135932	a	a	0.53
ENSG00000005810	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000133943	ENSG00000135932	g	g.AD_TCX	-0.53
ENSG00000162636	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000162639	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000138018	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000144635	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000163818	ENSG00000135932	a	a	0.53
ENSG00000163655	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000138686	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000083720	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000146352	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000157214	ENSG00000135932	a	a	0.53
ENSG00000122126	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000104643	ENSG00000135932	a	a	0.55
ENSG00000165832	ENSG00000135932	a	a	0.55
ENSG00000139116	ENSG00000135932	a	a	0.54
ENSG00000236051	ENSG00000135932	a	a	0.54
ENSG00000102471	ENSG00000135932	a	a	0.54
ENSG00000139977	ENSG00000135932	a	a	0.54
ENSG00000214265	ENSG00000135932	a	a	0.54
ENSG00000153933	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000113638	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000100744	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000100934	ENSG00000135932	a	a	0.54
ENSG00000125863	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000227028	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000189195	ENSG00000135932	a	a	0.53
ENSG00000155363	ENSG00000135932	g	g.AD_TCX	-0.52
ENSG00000138442	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000164187	ENSG00000135932	a	a	0.53
ENSG00000198780	ENSG00000135932	a	a	0.54
ENSG00000148572	ENSG00000135932	g	g.AD_TCX	0.52
ENSG00000023516	ENSG00000135932	g	g.AD_TCX	0.53
ENSG00000166503	ENSG00000135932	g	g.AD_TCX	0.54
ENSG00000121289	ENSG00000135932	g	g.AD_TCX	-0.53
ENSG00000079785	ENSG00000163632	a	a	0.54
ENSG00000136531	ENSG00000163632	g	g.AD_TCX	0.55
ENSG00000075790	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000123570	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000107758	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000070961	ENSG00000163632	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000109158	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000109738	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000085365	ENSG00000163632	g	g.AD_TCX	0.52
ENSG00000118402	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000172209	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000106299	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000149313	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000156642	ENSG00000163632	g	g.AD_TCX	0.55
ENSG00000134265	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000061676	ENSG00000163632	a	a	0.53
ENSG00000133943	ENSG00000163632	g	g.AD_TCX	-0.52
ENSG00000117155	ENSG00000163632	a	a	0.53
ENSG00000162636	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000162639	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000138018	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000239605	ENSG00000163632	g	g.AD_TCX	-0.52
ENSG00000196950	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000183308	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000144635	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000163818	ENSG00000163632	g	g.AD_TCX	0.52
ENSG00000163655	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000138686	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000083720	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000152932	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000145864	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000113327	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000146267	ENSG00000163632	g	g.AD_TCX	0.55
ENSG00000146352	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000157214	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000104643	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000097007	ENSG00000163632	g	g.AD_TCX	-0.53
ENSG00000165832	ENSG00000163632	g	g.AD_TCX	0.52
ENSG00000236051	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000102471	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000139977	ENSG00000163632	g	g.AD_TCX	0.52
ENSG00000214265	ENSG00000163632	g	g.AD_TCX	0.54
ENSG00000197535	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000153933	ENSG00000163632	a	a	0.53
ENSG00000159082	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000164187	ENSG00000163632	g	g.AD_TCX	0.53
ENSG00000023516	ENSG00000163632	g	g.AD_TCX	0.52
ENSG00000079785	ENSG00000156136	a	a	0.54
ENSG00000136531	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000075790	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000123570	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000107758	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000070961	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000163536	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000109738	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000085365	ENSG00000156136	g	g.AD_TCX	0.55
ENSG00000172209	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000106299	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000186106	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000119318	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000149313	ENSG00000156136	a	a	0.55
ENSG00000134265	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000061676	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000113966	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000005810	ENSG00000156136	g	g.AD_TCX	0.51
ENSG00000162636	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000162639	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000138018	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000144635	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000163655	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000138686	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000083720	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000146352	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000122126	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000104643	ENSG00000156136	a	a	0.55
ENSG00000097007	ENSG00000156136	g	g.AD_TCX	-0.53
ENSG00000165832	ENSG00000156136	a	a	0.55
ENSG00000236051	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000102471	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000139977	ENSG00000156136	a	a	0.54
ENSG00000214265	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000153933	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000100744	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000100934	ENSG00000156136	g	g.AD_TCX	0.54
ENSG00000189195	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000138442	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000164187	ENSG00000156136	a	a	0.54
ENSG00000198780	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000148572	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000023516	ENSG00000156136	g	g.AD_TCX	0.53
ENSG00000166503	ENSG00000156136	g	g.AD_TCX	0.52
ENSG00000140650	ENSG00000156136	g	g.AD_TCX	-0.53
ENSG00000121289	ENSG00000156136	g	g.AD_TCX	-0.52
ENSG00000135932	ENSG00000156136	g	g.AD_TCX	0.51
ENSG00000079785	ENSG00000164129	a	a	0.54
ENSG00000136531	ENSG00000164129	a	a	0.55
ENSG00000075790	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000123570	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000107758	ENSG00000164129	a	a	0.54
ENSG00000070961	ENSG00000164129	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000109158	ENSG00000164129	a	a	0.54
ENSG00000109738	ENSG00000164129	a	a	0.54
ENSG00000085365	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000118402	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000172209	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000106299	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000186106	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000149313	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000156642	ENSG00000164129	g	g.AD_TCX	0.55
ENSG00000134265	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000061676	ENSG00000164129	a	a	0.52
ENSG00000113966	ENSG00000164129	a	a	0.53
ENSG00000005810	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000133943	ENSG00000164129	g	g.AD_TCX	-0.52
ENSG00000117155	ENSG00000164129	a	a	0.53
ENSG00000162636	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000162639	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000138018	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000221823	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000196950	ENSG00000164129	a	a	0.53
ENSG00000183308	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000144635	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000163818	ENSG00000164129	a	a	0.52
ENSG00000163655	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000138686	ENSG00000164129	g	g.AD_TCX	0.54
ENSG00000083720	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000152932	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000145864	ENSG00000164129	a	a	0.54
ENSG00000146267	ENSG00000164129	g	g.AD_TCX	0.55
ENSG00000146352	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000157214	ENSG00000164129	a	a	0.54
ENSG00000122126	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000104643	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000097007	ENSG00000164129	g	g.AD_TCX	-0.53
ENSG00000165832	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000236051	ENSG00000164129	a	a	0.54
ENSG00000102471	ENSG00000164129	a	a	0.53
ENSG00000139977	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000214265	ENSG00000164129	a	a	0.54
ENSG00000153933	ENSG00000164129	a	a	0.53
ENSG00000159082	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000110675	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000089159	ENSG00000164129	a	a	-0.52
ENSG00000085415	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000100934	ENSG00000164129	g	g.AD_TCX	0.51
ENSG00000227028	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000164187	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000198780	ENSG00000164129	a	a	0.51
ENSG00000023516	ENSG00000164129	g	g.AD_TCX	0.52
ENSG00000166503	ENSG00000164129	g	g.AD_TCX	0.51
ENSG00000140650	ENSG00000164129	g	g.AD_TCX	-0.51
ENSG00000163001	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000163412	ENSG00000164129	g	g.AD_TCX	0.53
ENSG00000079785	ENSG00000106537	a	a	0.55
ENSG00000136531	ENSG00000106537	a	a	0.55
ENSG00000075790	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000123570	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000107758	ENSG00000106537	a	a	0.55
ENSG00000070961	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000109158	ENSG00000106537	a	a	0.55
ENSG00000109738	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000085365	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000118402	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000172209	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000106299	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000186106	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000149313	ENSG00000106537	a	a	0.55
ENSG00000156642	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000134265	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000061676	ENSG00000106537	a	a	0.54
ENSG00000113966	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000005810	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000133943	ENSG00000106537	a	a	-0.52
ENSG00000117155	ENSG00000106537	a	a	0.54
ENSG00000162636	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000162639	ENSG00000106537	a	a	0.54
ENSG00000138018	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000221823	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000196950	ENSG00000106537	a	a	0.54
ENSG00000183308	ENSG00000106537	a	a	0.54
ENSG00000144635	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000163818	ENSG00000106537	a	a	0.53
ENSG00000163655	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000138686	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000083720	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000152932	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000145864	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000146267	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000146352	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000157214	ENSG00000106537	a	a	0.55
ENSG00000122126	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000104643	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000097007	ENSG00000106537	g	g.AD_TCX	-0.54
ENSG00000165832	ENSG00000106537	a	a	0.53
ENSG00000139116	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000236051	ENSG00000106537	g	g.AD_TCX	0.55
ENSG00000102471	ENSG00000106537	a	a	0.54
ENSG00000139977	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000214265	ENSG00000106537	a	a	0.55
ENSG00000197535	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000153933	ENSG00000106537	a	a	0.55
ENSG00000159082	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000110675	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000100744	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000227028	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000164187	ENSG00000106537	g	g.AD_TCX	0.54
ENSG00000198780	ENSG00000106537	g	g.AD_TCX	0.52
ENSG00000023516	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000166503	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000140650	ENSG00000106537	g	g.AD_TCX	-0.53
ENSG00000109118	ENSG00000106537	g	g.AD_TCX	-0.51
ENSG00000163412	ENSG00000106537	g	g.AD_TCX	0.53
ENSG00000079785	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000136531	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000075790	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000123570	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000107758	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000070961	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000109158	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000109738	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000085365	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000118402	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000172209	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000106299	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000186106	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000119318	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000149313	ENSG00000165434	a	a	0.55
ENSG00000156642	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000134265	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000061676	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000113966	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000005810	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000133943	ENSG00000165434	g	g.AD_TCX	-0.53
ENSG00000117155	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000162636	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000162639	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000138018	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000239605	ENSG00000165434	g	g.AD_TCX	-0.52
ENSG00000221823	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000196950	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000183308	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000144635	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000163818	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000163655	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000138686	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000083720	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000152932	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000145864	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000096654	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000146267	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000146352	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000157214	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000122126	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000104643	ENSG00000165434	a	a	0.55
ENSG00000097007	ENSG00000165434	g	g.AD_TCX	-0.54
ENSG00000165832	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000139116	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000236051	ENSG00000165434	g	g.AD_TCX	0.55
ENSG00000102471	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000139977	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000214265	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000153933	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000159082	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000115944	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000113638	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000095319	ENSG00000165434	g	g.AD_TCX	-0.52
ENSG00000110675	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000089159	ENSG00000165434	g	g.AD_TCX	-0.52
ENSG00000100744	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000085415	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000100934	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000125863	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000227028	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000158195	ENSG00000165434	g	g.AD_TCX	-0.51
ENSG00000189195	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000155363	ENSG00000165434	g	g.AD_TCX	-0.52
ENSG00000138442	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000164187	ENSG00000165434	a	a	0.54
ENSG00000198780	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000148572	ENSG00000165434	g	g.AD_TCX	0.51
ENSG00000023516	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000166503	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000140650	ENSG00000165434	g	g.AD_TCX	-0.53
ENSG00000121289	ENSG00000165434	g	g.AD_TCX	-0.52
ENSG00000163001	ENSG00000165434	g	g.AD_TCX	0.54
ENSG00000163412	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000004487	ENSG00000165434	g	g.AD_TCX	0.52
ENSG00000164129	ENSG00000165434	g	g.AD_TCX	0.53
ENSG00000079785	ENSG00000136143	a	a	0.55
ENSG00000136531	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000075790	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000123570	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000107758	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000070961	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000163536	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000109158	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000109738	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000085365	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000118402	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000172209	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000106299	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000186106	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000119318	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000149313	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000156642	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000134265	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000061676	ENSG00000136143	a	a	0.54
ENSG00000113966	ENSG00000136143	a	a	0.54
ENSG00000005810	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000133943	ENSG00000136143	g	g.AD_TCX	-0.53
ENSG00000162636	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000162639	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000138018	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000196950	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000144635	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000163818	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000163655	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000138686	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000083720	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000145864	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000096654	ENSG00000136143	g	g.AD_TCX	0.51
ENSG00000146267	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000146352	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000157214	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000122126	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000104643	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000097007	ENSG00000136143	g	g.AD_TCX	-0.54
ENSG00000165832	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000139116	ENSG00000136143	a	a	0.53
ENSG00000236051	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000102471	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000139977	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000214265	ENSG00000136143	g	g.AD_TCX	0.55
ENSG00000153933	ENSG00000136143	a	a	0.53
ENSG00000159082	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000113638	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000089159	ENSG00000136143	g	g.AD_TCX	-0.53
ENSG00000100744	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000085415	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000100934	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000125863	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000227028	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000189195	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000155363	ENSG00000136143	g	g.AD_TCX	-0.52
ENSG00000138442	ENSG00000136143	a	a	0.55
ENSG00000164187	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000198780	ENSG00000136143	a	a	0.54
ENSG00000148572	ENSG00000136143	g	g.AD_TCX	0.54
ENSG00000023516	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000166503	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000140650	ENSG00000136143	g	g.AD_TCX	-0.54
ENSG00000109118	ENSG00000136143	g	g.AD_TCX	-0.54
ENSG00000121289	ENSG00000136143	g	g.AD_TCX	-0.54
ENSG00000163001	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000163412	ENSG00000136143	g	g.AD_TCX	0.53
ENSG00000165434	ENSG00000136143	g	g.AD_TCX	0.52
ENSG00000079785	ENSG00000100478	a	a	0.55
ENSG00000136531	ENSG00000100478	a	a	0.54
ENSG00000075790	ENSG00000100478	a	a	0.54
ENSG00000123570	ENSG00000100478	a	a	0.54
ENSG00000107758	ENSG00000100478	a	a	0.54
ENSG00000070961	ENSG00000100478	g	g.AD_TCX	0.55
ENSG00000163536	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000109158	ENSG00000100478	a	a	0.54
ENSG00000109738	ENSG00000100478	g	g.AD_TCX	0.54
ENSG00000085365	ENSG00000100478	a	a	0.54
ENSG00000118402	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000172209	ENSG00000100478	a	a	0.54
ENSG00000106299	ENSG00000100478	g	g.AD_TCX	0.54
ENSG00000186106	ENSG00000100478	g	g.AD_TCX	0.54
ENSG00000119318	ENSG00000100478	g	g.AD_TCX	0.52
ENSG00000149313	ENSG00000100478	a	a	0.55
ENSG00000156642	ENSG00000100478	g	g.AD_TCX	0.55
ENSG00000134265	ENSG00000100478	a	a	0.55
ENSG00000061676	ENSG00000100478	a	a	0.54
ENSG00000113966	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000133943	ENSG00000100478	a	a	-0.53
ENSG00000117155	ENSG00000100478	a	a	0.52
ENSG00000162636	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000162639	ENSG00000100478	a	a	0.53
ENSG00000138018	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000196950	ENSG00000100478	a	a	0.53
ENSG00000144635	ENSG00000100478	g	g.AD_TCX	0.55
ENSG00000163818	ENSG00000100478	a	a	0.52
ENSG00000163655	ENSG00000100478	g	g.AD_TCX	0.53
ENSG00000138686	ENSG00000100478	a	a	0.55
ENSG00000083720	ENSG00000100478	g	g.AD_TCX	0.54
